kirletmek	to dirty, to pollute	verb
kirli	dirty	adj
kirli	dirty; polluted	adj
kirlilik	pollution	noun
kirpi	hedgehog	noun
kirpik	eyelash	noun
kitap	book	noun
kitaplık	bookcase	noun
kitle	mass; crowd of people	noun
kitlesel	massive, mass	adj
kişi	person	noun
kişilik	personality	noun
kişisel	personal	adj
kişisel	self	pron
klarnet	clarinet	noun
klasik müzik	classical music	noun
klasik	classic, classical	adj
klasör	folder	noun
klavsen	harpsichord	noun
klinik	clinic; clinical	noun
koala	koala	noun
koalisyon	coalition	noun
koca	husband	noun
kocaman	huge	adj
kocaman	huge, enormous	adj
kod	code	noun
kodes	jailhouse [sl.]	noun
kodlamak	to encode	verb
koherent	coherent	adj
kohezif	cohesive	adj
koklamak	to smell (sg.)	verb
koklamak	to smell, to sniff	verb
kokmak	to reek	verb
kokmak	to smell	verb
kokmak	to stink	verb
koku	perfume	noun
koku	smell	noun
koku	smell, odor	noun
kokulu	scented, smelly	adj
kol saati	watch [wristwatch]	noun
kol	arm	noun
kolay anlaşılır	coherent	adj
kolay	easy	adj
kolaylaşmak	to get easy	verb
kolaylık	easiness; convenience	noun
kolej	private high school	noun
koleksiyon	collection	noun
kolektif	collective	adj
kolesterol	cholesterol	noun
kolon	column	noun
koloni	colony	noun
kolonoskopi	colonoscopy	noun
koltuk	armchair	noun
kolye	necklace	noun
kolyeli büyük yağmurcun [Charadrius hiaticula]	(common) ringed plover	noun
komedi	comedy	noun
komedyen yardakçısı	stooge	noun
komik	funny	adj
komiser	police captain	noun
komisyon	commission, committee	noun
komite	committee	noun
kompleks sayı	complex number	noun
kompleks	complex	noun
komplo	conspiracy	noun
kompozisyon	composition	noun
kompresör	compressor	noun
komut	order, command	noun
komuta	command and control	noun
komutan	commander	noun
komutanlık	commandership	noun
komünist	communist	noun
komünizm	communism	noun
komşu	neighbor [Am.]	noun
komşu	neighbor	noun	komşu kız: girl next door
konak	mansion	noun
konaklamak	to stay	verb
kondurmak	to put	verb
konferans	lecture; conference	noun
konforlu	comfortable	adj
kongre	congress	noun
konjonktür	conjuncture	noun
konmak	to put; to land	verb
konsantrasyon	concentration	noun
konser	concert	noun
konservatuvar	conservatory, music education	noun
konsey	council	noun
kontenjan	quota	noun
kontrol	control	noun
kontrollü	controlled, restrained	adj
konu	issue	noun
konu	subject matter, topic	noun
konu	topic	noun
konuk eden kimse	host	noun
konuk	guest	noun
konum	location	noun
konum	place	noun
konum	position	noun
konum	status	noun
konusunda	regarding	phrase
konut	house	noun
konuşma	speech	noun
konuşmacı	speaker, announcer	noun
konuşmak	to speak	verb
konuşmak	to talk	verb
konuşmak	to talk, to speak	verb
konyak	brandy	noun
kooperatif	cooperative	noun
koordinasyon	coordination	noun
koparmak	to tear off	verb
kopmak	to break (off)	verb
kopmak	to break off	verb
kopuk	disconnected; broken off	adj
kopuş	disengagement	noun
kopya	copy	noun
kopyalamak	to copy	verb
koreografi	choreography	noun
koridor	corridor	noun
korkak	coward	adj
korkmak	to fear	verb
korku	dread [horror]	noun
korku	fear	noun
korku	horror	noun
korku	scare [horror]	noun
korku	thrill [horror]	noun
korku	trepidation	noun
korkunç [argo]	awesome [Am.] [coll.]	adj
korkunç	awful	adj
korkunç	awful, terrible	adj
korkunç	horrible	adj
korkunç	scary [coll.]	adj
korkutucu	scary [coll.]	adj
korkuymak	to be afraid	verb
koro	chorus	noun
korsan	pirate	noun
koru	grove	noun
koru	small wood	noun
koru	woods	noun
koruma	bodyguard	noun
korumak	to protect	verb
koruyucu	protective	adj
koskoca	huge	adj
kostüm	costume	noun
kostüm	costume, suit	noun
kot	jeans; altitude	noun
kota	quota, limit	noun
kova	bucket	noun
kovalamak	to chase	verb
kovalamak	to chase, to pursue, to follow	verb
kovboy	cowboy	noun
kovmak	to dismiss	verb
kovmak	to drive away; to fire	verb
kovmak	to fire	verb
koy	cove	noun
koymak	to place	verb
koymak	to put	verb
koymak	to set down	verb
koyu mavi	dark blue	adj
koyu	dark (color)	adj
koyu	dark	adj
koyun	bosom	noun
koyun	sheep	noun
koyungözü [Bellis perennis]	daisy	noun
koz	leverage	noun
koza	cocoon	noun
kozağaç	fir tree	noun
koç	ram	noun
koğuş	ward	noun
koşan	running	adj
koşmak	to run	verb	dörtnala koşmak: to gallop
koşu	race; jogging	noun
koşul	condition	noun
koşullamak	to condition	verb
kral	king	noun
kraliyet düğünü	royal wedding	noun
kraliçe	queen	noun
krallık	kingdom	noun
kravat	tie	noun
kravat	tie, necktie	noun
kredi	credit	noun
krem	cream	noun
krema	cream	noun
kriket	cricket	noun
kristal	crystal	noun
kriter	criterion	noun
kritik	critical	adj
kritik	critique	noun
kriz	crisis	noun
kromozom	chromosome	noun
kronik	chronic	adj
kuaför	hairdresser	noun
kuantum kimyası	quantum chemistry	noun
kubbe	dome, sky	noun
kucak	lap, embrace	noun
kucaklamak	to hug	verb
kucanmak	to embrace	verb
kudret	power	noun
kukla	puppet	noun
kukumav	little owl	noun
kul	servant (of God)	noun
kulak	ear	noun
kule	tower	noun
kulis	backstage, backroom	noun
kullanmak	to apply	verb
kullanmak	to drive	verb
kullanmak	to use	verb
kullanıcı	user	noun
kullanım	use, usage	noun
kullanışlı	convenient	adj
kullanışlı	handy	adj
kulübe	hut, cabin, shack	noun
kulüp	club	noun
kum fırtınası	sandstorm	noun
kum	sand	noun
kumanda	command	noun
kumandan	commander	noun
kumar oynamak	to gamble	verb
kumar	gamble	noun
kumar	gambling	noun
kumaş	cloth, fabric	noun
kumaş	fabric	noun
kumpas	vernier caliper	noun
kumsal	beach	noun
kumsal	beach, shore	noun
kupa	cup (given as a prize)	noun
kupa	cup	noun
kupa	mug	noun
kur	exchange rate	noun
kura	drawing lots	noun
kuraklık	drought	noun
kural	rule	noun
kurallı	regular	adj
kuram	theory	noun
kuramsal	theoretical	adj
kurban	sacrifice; victim	noun
kurbağa	frog	noun
kurcalamak	to tamper; to fiddle	verb
kurgu	fiction	noun
kurgulamak	to envisage	verb
kurmak	to set up	verb
kurmay	general staff officer (military)	noun
kurnaz	cunning	adj
kurnazca	on the sly	adv
kurs	course	noun
kurt [Canis lupus]	wolf	noun
kurt	wolf; worm	noun
kurtarmak	to help	verb
kurtarmak	to save [rescue]	verb
kurtarmak	to save	verb
kurtarmak	to save; to rescue	verb
kurtarıcı	savior	noun
kurtulmak	to be rescued	verb
kurtuluş	liberation	noun
kuru temizleme	dry cleaner's	noun
kuru	dried	adj
kuru	dry	adj
kurucu	founder	noun
kurul	board	noun
kurul	committee	noun
kurultay	general assembly	noun
kuruluş	establishment	noun
kurum	institution	noun
kurumak	to dry	verb
kurumsal	institutional	adj
kurumsallaşmak	to institutionalize	verb
kurumuş	dry	adj
kurutmak	to dry up	verb
kurutmak	to dry	verb
kuruş	kurus	noun
kurşun	lead; bullet	noun
kurşunkalem	pencil	noun
kusmak	to vomit	verb
kusmuk	vomit	noun
kusur	defect, fault	noun
kusur	mistake	noun	kusura bakma: sorry
kusursuz	excellent	adj
kusursuz	flawless, perfect	adj
kutlama	celebration	noun
kutlamak	to celebrate	verb
kutlamak	to congratulate; to celebrate	verb
kutlu	blessed	adj
kutsal	sacred	adj
kutsal	sacred, holy	adj
kutu	box [jewellery box, on newspaper page etc.]	noun
kutu	box, case	noun
kutu	can	noun
kutup ayısı [Ursus maritimus]	polar bear	noun
kutup	pole	noun
kuvvet	force	noun
kuvvet	power	noun
kuvvet	strength, power, force	noun
kuvvetlenmek	to gain strength	verb
kuvvetli	strong	adj
kuvvetli	strong; powerful	adj
kuyruk	tail	noun
kuyruk	tail; line	noun
kuyruklu yıldız	comet	noun
kuyruklu yıldız	shooting star	noun
kuyrukta beklemek	to line up	verb
kuytu	secluded	adj
kuyu	well	noun
kuzen	cousin	noun
kuzey	North	noun
kuzey	north	noun
kuzguni siyah	jet-black	adj
kuzguni	raven [color]	adj
kuzin	cousin [female]	noun
kuzu eti	lamb	noun
kuzu	lamb	noun
kuş	bird	noun
kuşak	generation	noun
kuşatmak	to surround	verb
kuşkonmaz	asparagus [Asparagus officinalis]	noun
kuşku	suspicion; doubt	noun
kuşkulanmak	to doubt	verb
kuşkulanmak	to suspect	verb
kuşkulu	suspicious	adj
kuşkusuz ki	indeed	adv
kuşkusuz	certainly	adv
kuşkusuz	certainly, undoubtedly	adv
kâbus	nightmare	noun
köfte	meatball	noun
kök	root	noun	kökten dinci: fundamentalist
kök	root; origin	noun
köken	origin	noun
köklü	essential, long-established	adj
köle	slave	noun
kömür	coal	noun
köpek	dog	noun
köprü	bridge	noun
köpük	foam, bubble	noun
kör	blind	adj
körfez	bay	noun
körfez	gulf, bay	noun
körüklemek	to stir up	verb
kötü niyetle	falsely	adv
kötü niyetle	maliciously	adv
kötü niyetle	wickedly	adv
kötü niyetle	wrongly	adv
kötü yönde	negatively [adversely]	adv
kötü şekilde	negatively [adversely]	adv
kötü	bad	adj	o kadar kötü olamaz: it can't be that bad
kötü	evil	adj
kötülemek	to discredit	verb
kötülemek	to disparage	verb
kötülemek	to malign	verb
kötülemek	to vilify	verb
kötüleyici	pejorative	adj
kötülük	evil	noun
kötümserlik	pessimism	noun
kötümserlikle	negatively [in a pessimistic way]	adv
köy	village	noun
köylü	villager	noun
köylü	villager, peasant	adj
köşe	corner	noun
köşebent	bracket	noun
köşk	pavilion, mansion	noun
küfretmek	to swear	verb
küfür	swearing, cursing	noun
kül tabla	ashtray	noun
kül tablası	ashtray	noun
kül	ash	noun
küllük	ashtray	noun
kültür	culture	noun
kültürel	cultural	adj
kültürlü	cultured	adj
kümbet	cupola [dome]	noun
kümbet	dome	noun
küme	heap, pile, stack	noun
kümes	coop	noun
küp	cube; caldron	noun
kür	cure	noun
küre	globe, sphere	noun
kürek	shovel	noun
küresel	global	adj
küreselleşmek	to become global	verb
kürk	fur	noun
kürsü	desk; stand	noun
küsmek	to sulk, to be cross	verb
küstah	arrogant	adj
küstah	cheeky	adj
küsur	fraction, or some	adj
kütleçekimsel çökme	gravitational collapse	noun
kütük	log; register	noun
kütüphane	library	noun
kütüphaneci	librarian	noun
küçücük	tiny	adj
küçük düşürmek	to humiliate	verb
küçük halı	rug	noun
küçük kerkenez [Falco naumanni]	lesser kestrel	noun
küçük kiraz kuşu [Emberiza pusilla]	little bunting	noun
küçük	little	adj
küçük	small	adj
küçük	small, little	adj
küçülmek	to become small; to shrink	verb
küçültmek	to minimize	verb
küçümsemek	to despise	verb
küçümsemek	to look down on	verb
kıl	human hair	noun
kılavuz	guide	noun
kılkuyruk	(northern) pintail	noun
kılıf	cover	noun
kılık	outfit; appearance	noun
kılıç	sword	noun
kımıldamak	to move	verb
kımıldatmak	to move	verb
kına	henna	noun
kınamak	to condemn	verb
kıpkırmızı	crimson	adj
kıpırdamak	to move	verb
kır incir kuşu	tawny pipit	noun
kır	field	noun
kırarcasına	vehemently	adv
kırk	forty	noun
kırlangıç	swallow	noun
kırmak	to break	verb
kırmak	to hurt	verb
kırmızı turp	radishes {pl}	noun
kırmızı	red	adj
kırsal	rural	adj
kırçıl marmot	hoary marmot	noun
kırık	broken	adj
kırışık	wrinkle	noun
kısa pantolon	shorts	noun
kısa	quick	adj
kısa	short	adj
kısaca	briefly	adv
kısacası	in short	conj
kısacık	very short	adj
kısalmak	to become shorter, to shrink	verb
kıskanmak	to envy	verb
kıskanç olmak	to be jealous	verb
kıskanç	jealous	adj
kıskançlık	jealousy	noun
kısmak	to reduce, to lessen	verb
kısmen	partially	adv
kısmen	partly	adv
kısmet	fortune	noun
kısmet	fortune, destiny; kismet	noun
kısmet	luck	noun
kısmi	partial	adj
kısık	hoarse	adj
kısım	part, section	noun
kısım	portion	noun	bu kısımda: at this point
kısır	barren, infertile, unproductive	adj
kısıtlamak	to restrict, to limit	verb
kısıtlı	limited, restricted	adj
kıta	continent; military detachment	noun
kıtlık	shortage	noun
kıvam	consistency	noun
kıvam	temper	noun
kıvranmak	to agonize	verb
kıvrım	curl, twist	noun
kıvılcım	spark	noun
kıvırmak	to curl	verb
kıyafet	dress	noun
kıyamet	doomsday	noun
kıyas	comparison, comparing	noun
kıyasla	beside	posp
kıyasla	in comparison with, beside	posp
kıyaslamak	to compare	verb
kıyma	mincemeat	noun
kıymet	value	noun
kıymet	value, worth	noun
kıymetli	precious [valuable]	adj
kıymetli	substantial [valuable]	adj
kıymetli	treasured	adj
kıymetli	valuable	adj
kıymetli	valuable, precious	adj
kıyı	coast	noun
kıyı	edge	noun
kıyı	shore, coast, bank	noun
kıyıya	ashore	adv
kız arkadaş	girlfriend	noun
kız evlat	daughter	noun
kız kardeş	sister	noun
kız torun	granddaughter	noun
kız yeğen	niece	noun
kız	girl	noun
kızak	sled	noun	kızak kaymak: to slide, toboggan
kızarmak	to turn red; to be fried	verb
kızgın	angry	adj
kızgın	red-hot, angry	adj
kızgınlık	anger	noun
kızgınlık	rage	noun
kızmak	to get angry	verb
kızmak	to redden	verb
kızıl ardıç kuşu	redwing [thrush]	noun
kızıl boyunlu batağan	red-necked grebe	noun
kızıl enseli doğan	Barbary falcon	noun
kızıl gerdanlı dalgıç	red-throated diver [Br.]	noun
kızıl kum kuşu	curlew sandpiper	noun
kızıl	crimson red	adj
kızıl	red	adj	Kızıldeniz: Red Sea
kızılgerdan	(European) robin	noun
kıç	ass	noun
kıç	ass, butt	noun
kış	winter	noun
kışkırtmak	to provoke	verb
laboratuvar	laboratory	noun
lacivert	navy blue	adj
laf	remark, word	noun
laf	word	noun
laflamak	to chat	verb
lahza	instant	noun
lahza	moment	noun
laik	secular	adj
laiklik	secularism	noun
lakin	but	conj
lakin	however	conj
lakin	however, but	conj
laktoz	lactose	noun
lale	tulip	noun
lamba	lamp	noun
lambası	blinker	noun
lanet	curse	noun
lapa	mush	noun
lapa	pulp	noun
lastik	rubber	noun
lastik	tyre [Br.]	noun
lastikli	ambiguous	adj
lastikli	elastic	adj
latife	witty remark	noun
layık	deserving, worthy of	adj
layık	worthy	adj
lazer	laser	noun
lazım	necessary	adj
lazım	required, necessary	adj
leke	stain	noun
leke	stain, spot	noun
lenf	lymph	noun
lenfatik sistem	lymph system	noun
lenfatik sistem	lymphatic system	noun
leopar [Panthera pardus]	leopard	noun
lepton	lepton	noun
levha	plate	noun
leylek	stork	noun
lezzet	taste, flavor	noun
lezzetli	delicious	adj
leğen	bowl	noun
liberal	liberal	adj
liberalizm	liberalism	noun
lider	leader	noun
liderlik	leadership	noun
lif	fiber	noun
lif	fibre [Br.]	noun
lig	league	noun
liman	harbor, port	noun
limit	limit	noun
limnoloji	limnology	noun
limon	lemon	noun
linç	lynching	noun
lira	lira	noun
lisan	language <lang.>	noun
lisan	language	noun
lisans	license; bachelor’s degree	noun
lise	high school	noun
liste	list	noun
literatür	literature	noun
litre	liter	noun
lityum florür [LiF]	lithium fluoride	noun
lityum hidroksit [LiOH]	lithium hydroxide	noun
lobi	lobby; lounge	noun
lodos	southwester	noun
lojman	lodging	noun
lokal	local	adj
lokanta	restaurant	noun
lokatif	locative	noun
lokma	bite	noun
loş	dim	adj
loş	shady	adj
lâkin	nevertheless	adv
lânet	curse	noun
lânet	imprecation	noun
lüks	luxurious	adj
lütuf	favor	noun
lüzum	necessity	noun
lüzum	need	noun
lüzumlu	necessary	adj
maalesef	unfortunately	adv
maalesef	unfortunately	conj
maaş	salary	noun
maaş	salary, payment	noun
macera	adventure	noun
madalya	medal	noun
madam	madam	noun
madde	item	noun
madde	matter	noun
madde	matter, substance	noun
madde	substance	noun
maddeleştirmek	to reify	verb
maddi	material, physical	adj
madem	since	conj
madem	since, as	conj
maden suyu	mineral water	noun
maden	mine; mineral	noun
madeni para	coin	noun
madensuyu	mineral water	noun
mafya	mafia	noun
magazin	magazine	noun
mahalle	neighborhood; quarter	noun
mahalli saat	local time	noun
mahalli	local	adj
mahcup	shy	adj
mahiyet	content	noun
mahkeme	law court	noun
mahkum	prisoner	noun
mahmuzlu çinte [Calcarius lapponicus]	Lapland bunting	noun
mahmuzlu çinte [Calcarius lapponicus]	Lapland longspur	noun
mahrem	secret	adj
mahrum bırakmak	forego	verb
mahrum	deprived	adj
mahsus	special to, unique to	posp
mahvetmek	to destroy, to ruin	verb
mahvetmek	to ruin	verb
mahçup	shy	adj
maikong [Cerdocyon thous]	common fox	noun
makale	article	noun
makam	position, office	noun
makarna	noodles	noun
makarna	pasta	noun
makas	scissors	noun
makbul	appropriate	adj
makine	machine	noun
maksat	purpose	noun
maksat	purpose, aim	noun
maksimum	maximum	adj
makul	reasonable, sensible	adj
makyaj	makeup	noun
mal	goods	noun
mal	goods, property	noun
mal	property	noun
malak	buffalo	noun
mali	fiscal, financial	adj
malik	possessor, owner	noun
maliye	state finances	noun
maliyet	cost	noun
maltoz	maltose	noun
malum	known	adj
malzeme	material	noun
malzeme	material, supplies, equipment	noun
mama	baby food	noun
mamografi	mammography	noun
mamul	product	noun
mana	meaning	noun
manastır	monastery	noun
mandalina	tangerine	noun
manevi	spiritual, emotional	adj
manevra	maneuver	noun
mangal	barbecue	noun
mangal	brazier	noun
mani	obstacle; short poem	noun
manken	model, mannequin	noun
mantar	mushroom	noun
mantar	mushroom, fungus	noun
mantık	logic; reason, sense	noun
mantıklı	coherent	adj
mantıklı	logical	adj
mantıksal	logical	adj
manyak	maniac	adj
manyetik	magnetic	adj
manzara	landscape	noun
manzara	scenery, view	noun
manşet	headline, caption	noun
marifet	skill, talent	noun
marjinal	marginal	adj
marka	trademark, brand	noun
market	grocery store	noun
mart	March	noun
martı	gull	noun
martı	seagull	noun
marul	lettuce	noun
maruz	exposed to	adj
marş	march	noun
masa	table	noun
masal	fairy tale	noun
maske	mask	noun
masraf	expense	noun
masum	innocent	adj
matbaa	printing house	noun
matematik	mathematics	noun
matematiksel	mathematical	adj
materyal	material	noun
mavi baştankara [Cyanistes caeruleus, Parus caeruleus]	(Eurasian) blue tit	noun
mavi	blue	adj
maya	yeast	noun
mayalamak	to brew	verb
maydanoz	parsley	noun
maymun	monkey	noun
mayıs	May	noun
mazeret [osm.]	excuse	noun
mazeret	excuse	noun
mazi	the past	noun
mazlum	oppressed	adj
mazur görmek	to forgive	verb
maç	match	noun
mağara	cave	noun
mağaza	department store, shop	noun
mağdur	victim	noun
mecbur olmak	to have to	verb
mecbur	obliged	adj
mecburiyet	compulsion	noun
meclis	assembly	noun
medeni	civilized	adj
medeniyet	civilization	noun
medet	help	noun
medrese	madrassah	noun
medrese	school	noun
medya tarihi	media history	noun
medya	media	noun
mehtap	moonlight	noun
mehtaplı	moonlit	adj
mekan	place	noun
mekan	space	noun
mekanik	mechanical	adj
mekanizma	mechanism	noun
mektep	school	noun
mektup	letter	noun
melek	angel	noun
melodi	melody	noun
meltem	breeze	noun
meme	breast	noun
memişhane [osm.]	restroom [Am.]	noun
memleket	country, homeland	noun
memleket	home land	noun
memleket	home town	noun
memnun etmek	to please	verb
memnun	glad	adj
memnun	pleased	adj
memnun	pleased, content	adj
memnun	satisfied	adj
memnuniyet	pleasure, contentment	noun
memur	civil servant, bureaucrat	noun
mendil	handkerchief	noun
menenjit	meningitis	noun
menfaat	benefit	noun
mensup	member	noun
menü	menu	noun
merak etmek	to wonder	verb
merak etmek	to worry	verb
merak	concern	noun
merak	curiosity	noun
merak	worry	noun	merak etme: don't worry
meraklı	curious	adj
meraklı	nosy [coll.]	adj
merakta kalmak	to worry	verb
meram	purpose	noun
mercan resifi	coral reef	noun
merci	official authority	noun
merdiven	ladder	noun
merdiven	stairs	noun
merdiven	stairway; ladder	noun
merdiven	steps	noun
merhamet	pity, affection	noun
merkez	center	noun
merkez	centre [Br.]	noun
merkezi	central	adj
merkezî	central	adj
mermer	marble	noun
mermi	bullet	noun
mermi	bullet, missile	noun
mertebe	degree, rank	noun
mertçe	to be honest	adv
mesafe	distance	noun
mesai	shift	noun	fazla mesai: overtime
mesai	work	noun
mesaj	message	noun	mesaj atmak: to text
mesel	proverb, saying	noun
mesela	for example <e.g.>	adv
mesela	for example	conj
mesele	issue	noun
mesele	matter, issue	noun
meslek	job	noun
meslek	occupation	noun
meslek	profession, occupation	noun
meslek	trade	noun
mesleki	professional	adj
meslektaş	colleague	noun
mesut	happy	adj
meta	object, goods	noun
metafizik	metaphysics	noun
metal	metal	noun
meteor	meteor	noun
meteor	shooting star	noun
methetmek	to laud	verb
metin	text	noun
metot	method	noun
metre	meter <m> [Am.]	noun
metre	meter	noun
metro	subway [Am.]	noun
metro	subway, metro	noun
metropol	metropolis	noun
mevcut olma	availability	noun
mevcut	available	adj
mevcut	present	adj
mevduat	deposits	noun
mevki	position, rank	noun
mevkii	location	noun
mevsim	season	noun
mevsimlik	seasonal	adj
mevzi	position	noun
mevzu	subject, topic	noun
mevzuat	laws and regulations	noun
meydan	square (city)	noun
meydan	square	noun	meydana gelmek: to happen
meydana gelmek	to happen	verb
meydana getirmek	to create	verb
meyhane	pub	noun
meyve salatası	fruit salad	noun
meyve	fruit	noun
mezar	grave	noun
mezarlık	cemetery	noun
mezarlık	graveyard, cemetery	noun
meze	appetizer	noun
meze	starter [Br.] [appetizer]	noun
mezhep	sect	noun
mezun	graduate	adj
mezun	graduate	noun
meçhul	nameless, unknown	adj
meçhul	uncertain	adj
meğer	to my surprise	conj
meşe	oak	noun
meşgale	pastime	noun
meşgul	busy	adj
meşgul	occupied	adj
meşhur	famous; well-known	adj
meşhur	renowned	adj
meşru	lawful, legal, legitimate	adj
meşruiyet	legality	noun
meşrulaşmak	to legitimize	verb
meşrutiyet	constitutional monarchy	noun
mide	stomach	noun
mide	stomach; belly	noun
midye	shell	noun
mikrobiyoloji	microbiology	noun
mikrodalga	microwave	noun
mikrofon	microphone	noun
mikroişlemci	microprocessor	noun
mikroorganizma	microorganism	noun
mikrop	germ, microbe	noun
miktar	amount	noun
miktar	quantity	noun
mil	mile; shaft	noun
militan	militant	noun
millet	nation	noun
milletvekili	member of parliament	noun
milli	national	adj
milliyet	nationality	noun
milliyetçi	nationalist	noun
milliyetçi	nationalistic	adj
milliyetçilik	nationalism	noun
milyar	billion [Am.]	noun
milyar	milliard [Br.]	noun
milyon	million	noun
mimar	architect	noun
mimari	architectural	adj
mimari	architecture	noun
mimarlık	architecture	noun
minare	minaret	noun
minder	pillow	noun
mineral	mineral	noun
mini	mini, small	adj
minibüs	minibus	noun
minibüs	van	noun
minicik	tiny	adj
minik	tiny	adj
minimum	minimum	adj
minnettar	thankful	adj
mintan	shirt	noun
miras	heritage; inheritance	noun
mirası	inheritance	noun
misafir	guest	noun	misafir etmek: to host
misafir	guest, visitor	noun
misafir	visitor	noun
misafirlik	visit	noun
misal	example	noun
misket	marble	noun
mistik	mystical	adj
misyon	mission	noun
mit	myth, legend	noun
miting	meeting, demonstration	noun
miyozin	myosin	noun
mizah	humor	noun
mizofobi	mysophobia	noun
mobil	mobile	adj
mobilya	furniture	noun
moda	fashion	noun
model	model	noun
modern	modern	adj
modernizm	modernism	noun
modernleşmek	to become modern	verb
modernlik	modernity	noun
mola	break, pause	noun
molekül	molecule	noun
molla	mullah	noun
moloz yığını	rubble	noun
monopol	monopoly	noun
monosakkarit	Monosaccharide	noun
montaj	montage	noun
mor	purple	adj
mor	purple, violet	adj
moral	mood; morale	noun
mors [Odobenus rosmarus]	walrus	noun
motif	motive	noun
motivasyon	motivation	noun
motor	engine	noun
motor	motor	noun
motosiklet	motorcycle	noun
muallim	teacher	noun
muamele	treatment	noun
muayene	examination	noun
muazzam	enormous	adj
muazzam	gigantic	adj
muazzam	huge	adj
mucize	miracle	noun
muhabbet	conversation, chat	noun
muhabir	reporter	noun
muhafaza	protection	noun
muhakkak	certainly	adv
muhakkak	certainly, undoubtedly	adv
muhalefet	opposition	noun
muhalif	opponent	noun
muharebe	battle, fight	noun
muhasebe	accounting	noun
muhatap	interlocutor	noun
muhit	neighborhood	noun
muhtar	mukhtar, neighborhood governor	noun
muhtaç olmak	to require	verb
muhtaç	in need of, needy	adj
muhtelif	varied	adj
muhtemel	probable, likely	adj
muhtemelen	perhaps	adv
muhtemelen	probably	adv
muhterem	dear, honored	adj
muhteşem	great	adj
muhteşem	magnificent	adj
muhteşem	superb	adj
muhteşem	wonderful	adj
mukavemet	strength	noun
mum	candle	noun
musevi	Jewish	noun
musiki	music	noun
muska	amulet	noun
musluk	faucet, tap	noun
mutabakat	agreement	noun
mutfak	kitchen	noun
mutlak	absolute	adj
mutlaka	absolutely	adv
mutlu son	happy ending	noun
mutlu	glad	adj
mutlu	happy	adj
mutluluk	happiness	noun
mutluluk	happiness, joy	noun
mutsuz	unhappy	adj
mutsuz	unhappy, sad	adj
mutsuzluk	misery	noun
mutsuzluk	sadness, unhappiness	noun
mutsuzluk	unhappiness	noun
muvaffakiyet	success	noun
muz	banana	noun
muzaffer	victorious	adj
muziplik	joke	noun
mâhirâne	subtle	adj
mübarek	sacred, holy	adj
mücadele	struggle	noun
mücazat [osm.]	punishment	noun
mücevher	jewelry	noun
müdafaa	defense	noun
müdahale	intervention, interference	noun
müddet	duration	noun
müddet	period	noun
müdür	director, chief, headmaster	noun
müdürlük	management	noun
müessese	institution, establishment	noun
müfettiş	inspector	noun
mühendis	engineer	noun
mühendislik	engineering	noun
mühim	important	adj
mühletli	temporary	adj
mühür	seal	noun
müjde	gospel, good news	noun
müjde	miracle	noun
müjdeci	herald	noun
mükellef	taxpayer	noun
mükemmel	excellent	adj
mükemmel	excellent, perfect	adj
mükemmel	perfect	adj
mülakat	interview	noun
mülk	property	noun
mülk	real estate	noun
mülkiyet	ownership; possession	noun
mülteci	refugee	noun
mümkün	possible	adj
münakaşa etmek	to quarrel	verb
münasebet	relation	noun
münasebet	relationship	noun
müracaat	application	noun
mürekkep	ink	noun
müsaade	permission	noun	müsaade buyurmak: to give permission
müsait	available, suitable, convenient	adj
müsli	muesli	noun
müsteşar	undersecretary	noun
müsteşarlık	undersecretariat	noun
müteahhit	contractor	noun
mütevazi	humble	adj
mütevazı	humble	adj
müteşekkir	thankful	adj
müthiş	awesome [coll.] [excellent]	adj
müthiş	outstanding	adj
müthiş	terrific, excellent	adj
müttefik	ally	noun
müzakere	negotiation	noun
müze	museum	noun
müzik kutusu	music box	noun
müzik	music	noun
müzisyen	musician	noun
müşter	customer	noun
müşterek	common	adj
müşteri	customer	noun
mırıldamak	to murmur, to mumble	verb
mısra	line	noun
mısır	corn [Zea mays] [Am.] [Aus.] [NZ]	noun
mısır	corn	noun
nabız	pulse	noun
nadir	rare	adj
nadir	seldom	adj
nakil	transfer, transport	noun
nakit	cash	noun
nakletmek	to tell	verb
nakletmek	to transport, to convey	verb
nal	horseshoe	noun
nam	name; reputation	noun
namaz	prayer	noun
namus	honor, integrity	noun
namus	honour	noun
namuslu	honorable	adj
namussuz	dishonest	adj
nanoteknoloji	nanotechnology	noun
nar	pomegranate	noun
narsisizm	narcissism	noun
nasihat	advice	noun
nasip	(one’s) lot, share	noun
nasıl olsa	anyway	adv
nasıl	how	adv
nasılsa	somehow	adv
naylon	nylon	noun
naz	affectation	noun
nazar	point of view; the evil eye	noun
nazaran	in comparison to	posp
nazik	gentle	adj
nazik	polite	adj
nazik	polite, gentle, kind	adj
nazikçe	kindly	adv
nazlı	shy, delicate	adj
nazır	facing; the minister	noun
ne ... ne de	neither ... nor	conj
ne kadar	how many	phrase
ne kadar	how much	adv
ne yazık ki	unfortunately	adv
ne yazık	What a pity!	phrase
ne zaman	when	adv
ne	what	noun
nebi	prophet	noun
nede	why	conj	nede olsa: after all
neden	reason	noun	bunun nedeni: this is because
neden	why	adv	neden olmasın? why not?
nedeniyle	because of	adv
nedense	for some reason or other	adv
nedense	for some reason	adv
nefes	breath	noun
nefesleme	exhalation	noun
nefis	delicious	adj
nefret etmek	to hate	verb
nefret etmek	to loathe	verb
nefret	hate	noun
